EmployeeID,Name,Department,JoinDate,LastPromotionDate,Salary,PerformanceScore,Satisfaction,WorkHours,IsResigned,Join year,Satisfaction Group,tenure,IsResignedVal,Total Count
EMP_1677,Eko Nugroho,Engineering,2021-01-17,2022-11-09,"12,584,196",4.5,4.1,9.8,Active,2021,5,c. < 3-5 Year,0,1
EMP_1678,Eko Permana,HR,2022-10-20,2025-12-21,"9,222,311",3.0,3.4,9.9,Active,2022,4,b. < 1-3 Years,0,1
EMP_1679,Sari Nugroho,Marketing,2021-05-08,2022-08-14,"10,036,004",3.5,4.7,9.6,Active,2021,5,c. < 3-5 Year,0,1
EMP_1680,Indah Permana,Operations,2024-08-06,2025-08-07,"10,168,222",4.4,3.7,10.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_1681,Rina Wijaya,Marketing,2019-05-02,2022-03-23,"13,390,244",5.0,5.0,7.7,Active,2019,5,d. > 5 Years,0,1
EMP_1682,Budi Wijaya,Customer Support,2021-06-10,2023-03-22,"11,724,345",3.8,5.0,8.2,Active,2021,5,c. < 3-5 Year,0,1
EMP_1683,Dewi Permana,Customer Support,2021-07-23,,"6,936,171",2.0,3.8,9.4,Active,2021,4,c. < 3-5 Year,0,1
EMP_1684,Nia Wijaya,Operations,2019-02-16,,"10,329,844",2.9,3.5,9.6,Active,2019,4,d. > 5 Years,0,1
EMP_1685,Putri Wijaya,Finance,2020-06-28,2024-07-22,"13,066,142",4.4,2.9,11.7,Resigned,2020,3,c. < 3-5 Year,1,1
EMP_1686,Andi Wijaya,Marketing,2023-10-12,2024-09-27,"11,316,125",4.8,5.0,8.0,Active,2023,5,b. < 1-3 Years,0,1
EMP_1687,Fitri Santoso,Operations,2019-07-02,,"8,073,234",2.2,4.3,10.0,Active,2019,5,d. > 5 Years,0,1
EMP_1688,Joko Santoso,Engineering,2022-03-25,2023-03-24,"9,958,760",3.6,3.7,8.3,Active,2022,4,c. < 3-5 Year,0,1
EMP_1689,Omar Permana,Engineering,2023-12-22,,"8,902,821",3.4,3.6,10.5,Active,2023,4,b. < 1-3 Years,0,1
EMP_1690,Fitri Permana,Finance,2023-03-17,2025-10-16,"12,377,316",4.9,3.4,10.1,Active,2023,4,b. < 1-3 Years,0,1
EMP_1692,Sari Lestari,Operations,2019-02-23,2022-09-20,"14,136,497",4.6,3.1,9.2,Active,2019,4,d. > 5 Years,0,1
EMP_1693,Citra Nugroho,Operations,2020-05-30,,"13,124,623",4.4,4.6,8.1,Active,2020,5,c. < 3-5 Year,0,1
EMP_1694,Fitri Pratama,Marketing,2020-01-15,,"11,572,383",3.7,2.2,11.5,Resigned,2020,3,d. > 5 Years,1,1
EMP_1695,Fitri Santoso,Operations,2022-10-16,2025-02-15,"10,964,896",4.6,2.9,10.2,Active,2022,3,b. < 1-3 Years,0,1
EMP_1696,Hendra Wijaya,Marketing,2022-01-29,2023-12-10,"12,557,543",4.4,2.2,11.5,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1697,Joko Kusuma,Finance,2019-05-16,2023-06-24,"11,677,376",3.4,2.2,11.4,Active,2019,3,d. > 5 Years,0,1
EMP_1698,Joko Lestari,Engineering,2024-05-27,2025-04-01,"10,198,748",3.7,3.3,10.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_1699,Fitri Nugroho,HR,2024-07-12,2025-04-13,"9,060,030",3.7,4.0,7.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1700,Wati Nugroho,Customer Support,2023-11-29,2024-09-19,"7,731,188",2.6,2.4,11.5,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1701,Sari Lestari,Sales,2019-09-04,,"11,372,440",4.0,4.4,7.7,Active,2019,5,d. > 5 Years,0,1
EMP_1702,Budi Lestari,Sales,2018-06-04,2020-05-27,"13,417,172",4.3,4.4,10.0,Active,2018,5,d. > 5 Years,0,1
EMP_1703,Rina Nugroho,Marketing,2020-05-12,2022-12-10,"11,571,364",4.0,4.8,7.9,Active,2020,5,d. > 5 Years,0,1
EMP_1704,Budi Pratama,Sales,2018-03-13,,"11,640,195",2.9,3.2,8.9,Active,2018,4,d. > 5 Years,0,1
EMP_1705,Tono Permana,Engineering,2023-03-01,,"10,762,392",4.5,3.3,11.8,Active,2023,4,b. < 1-3 Years,0,1
EMP_1706,Citra Pratama,Customer Support,2019-09-04,2021-02-07,"13,296,184",4.3,3.1,11.7,Active,2019,4,d. > 5 Years,0,1
EMP_1707,Citra Kusuma,Sales,2023-05-12,,"11,594,360",4.6,4.7,8.0,Active,2023,5,b. < 1-3 Years,0,1
EMP_1708,Andi Hidayat,Finance,2018-12-05,,"11,334,612",3.8,2.7,10.0,Active,2018,3,d. > 5 Years,0,1
EMP_1709,Eko Wijaya,Engineering,2020-04-28,,"13,978,837",4.6,3.2,10.5,Active,2020,4,d. > 5 Years,0,1
EMP_1710,Eko Pratama,Engineering,2024-10-17,2025-05-30,"6,006,441",2.3,3.3,9.0,Active,2024,4,b. < 1-3 Years,0,1
EMP_1711,Dewi Pratama,Finance,2019-07-12,2022-12-26,"13,795,115",4.3,5.0,8.2,Active,2019,5,d. > 5 Years,0,1
EMP_1712,Gita Pratama,Marketing,2024-05-31,,"7,431,570",3.1,4.0,9.7,Active,2024,4,b. < 1-3 Years,0,1
EMP_1713,Joko Santoso,Sales,2021-03-01,,"7,068,172",2.3,3.4,10.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_1714,Eko Permana,Customer Support,2018-02-05,2020-06-02,"14,069,635",4.9,3.3,10.0,Resigned,2018,4,d. > 5 Years,1,1
EMP_1715,Tono Lestari,Operations,2022-02-11,2024-07-26,"12,106,070",4.2,3.6,11.0,Active,2022,4,c. < 3-5 Year,0,1
EMP_1716,Andi Lestari,Operations,2024-05-19,2025-01-19,"10,634,559",4.3,2.8,9.5,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1717,Omar Santoso,Sales,2021-02-02,,"13,210,327",4.8,3.9,8.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1718,Eko Lestari,Customer Support,2018-04-21,,"9,809,494",2.2,2.1,10.9,Active,2018,3,d. > 5 Years,0,1
EMP_1719,Budi Hidayat,Engineering,2022-01-22,2025-03-28,"8,410,392",2.7,3.6,8.4,Active,2022,4,c. < 3-5 Year,0,1
EMP_1720,Omar Santoso,Finance,2022-10-12,2023-05-02,"8,284,931",3.2,4.3,7.6,Active,2022,5,b. < 1-3 Years,0,1
EMP_1721,Dewi Permana,Marketing,2020-12-05,2022-04-23,"12,973,748",4.5,2.4,10.2,Active,2020,3,c. < 3-5 Year,0,1
EMP_1722,Joko Pratama,Sales,2018-08-29,,"13,178,145",3.8,3.7,11.5,Active,2018,4,d. > 5 Years,0,1
EMP_1723,Omar Permana,Finance,2021-06-16,2024-01-11,"10,293,887",3.3,2.7,10.9,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1724,Fitri Lestari,Marketing,2023-05-19,2024-04-03,"10,838,921",4.5,2.9,9.3,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1725,Budi Santoso,Customer Support,2023-10-08,,"8,008,315",2.6,3.3,11.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_1726,Dewi Nugroho,Finance,2021-02-05,2022-02-04,"10,342,208",3.5,3.8,9.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1727,Lina Nugroho,Engineering,2019-08-30,2020-10-04,"14,449,634",4.9,4.0,7.3,Active,2019,4,d. > 5 Years,0,1
EMP_1728,Nia Nugroho,Engineering,2020-10-06,,"11,517,093",4.1,3.9,7.4,Active,2020,4,c. < 3-5 Year,0,1
EMP_1729,Lina Kusuma,Finance,2021-05-14,,"8,958,685",3.2,2.3,10.5,Active,2021,3,c. < 3-5 Year,0,1
EMP_1730,Fitri Permana,HR,2023-12-04,2025-09-01,"8,540,421",3.3,3.5,10.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_1731,Sari Pratama,Marketing,2020-03-25,2021-11-05,"10,816,052",3.8,3.8,11.1,Active,2020,4,d. > 5 Years,0,1
EMP_1732,Indah Hidayat,Finance,2022-11-25,2023-08-12,"7,886,428",3.1,4.4,9.6,Active,2022,5,b. < 1-3 Years,0,1
EMP_1733,Putri Pratama,Engineering,2018-08-24,2021-05-25,"10,290,886",3.2,3.9,8.6,Active,2018,4,d. > 5 Years,0,1
EMP_1734,Citra Santoso,Engineering,2023-01-05,2025-05-16,"10,212,538",3.4,3.4,8.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_1735,Tono Lestari,HR,2024-03-11,,"10,693,625",4.1,3.7,10.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_1736,Tono Pratama,Marketing,2020-10-18,2021-08-28,"8,765,072",2.9,5.0,7.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_1737,Tono Kusuma,Operations,2024-09-15,2025-10-02,"10,357,732",4.3,2.8,11.9,Active,2024,3,b. < 1-3 Years,0,1
EMP_1738,Gita Nugroho,HR,2022-12-04,2025-09-12,"9,204,281",3.2,3.2,9.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_1739,Maya Santoso,Sales,2020-06-04,2021-03-11,"10,987,921",3.5,3.8,8.3,Active,2020,4,c. < 3-5 Year,0,1
EMP_1740,Kartika Hidayat,Sales,2020-05-13,2023-09-30,"12,068,606",4.0,4.4,8.4,Active,2020,5,d. > 5 Years,0,1
EMP_1741,Wati Nugroho,Customer Support,2018-03-02,,"13,474,433",4.5,4.5,7.8,Active,2018,5,d. > 5 Years,0,1
EMP_1742,Eko Pratama,Sales,2023-03-29,,"10,078,176",3.4,3.0,9.7,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1743,Budi Wijaya,Operations,2018-04-23,2022-04-27,"11,231,095",2.8,3.5,11.7,Active,2018,4,d. > 5 Years,0,1
EMP_1744,Citra Lestari,Marketing,2024-05-30,2025-08-11,"11,831,751",4.7,4.4,9.9,Active,2024,5,b. < 1-3 Years,0,1
EMP_1745,Citra Nugroho,Engineering,2024-01-11,2025-05-01,"11,653,480",4.8,5.0,7.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_1746,Sari Hidayat,Marketing,2021-05-30,2022-10-21,"11,843,686",4.3,3.4,11.7,Active,2021,4,c. < 3-5 Year,0,1
EMP_1747,Hendra Nugroho,HR,2022-03-12,2022-10-01,"9,234,903",3.6,2.5,11.1,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1748,Putri Permana,Finance,2019-01-19,2020-07-20,"13,275,523",4.5,3.2,9.8,Active,2019,4,d. > 5 Years,0,1
EMP_1749,Citra Wijaya,HR,2023-08-09,2025-10-01,"7,146,762",2.8,3.3,10.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_1750,Eko Nugroho,Operations,2022-05-26,2025-07-26,"9,907,649",4.0,4.5,8.3,Active,2022,5,b. < 1-3 Years,0,1
EMP_1751,Dewi Kusuma,Customer Support,2018-12-29,2021-11-10,"9,002,646",2.3,5.0,7.2,Active,2018,5,d. > 5 Years,0,1
EMP_1752,Fitri Nugroho,Marketing,2024-03-15,2025-02-28,"10,042,481",4.2,5.0,7.5,Active,2024,5,b. < 1-3 Years,0,1
EMP_1753,Maya Wijaya,Marketing,2018-07-05,2021-05-13,"12,542,892",4.1,2.7,11.2,Active,2018,3,d. > 5 Years,0,1
EMP_1755,Eko Wijaya,Marketing,2024-07-03,2025-11-17,"8,287,270",3.2,2.7,9.7,Active,2024,3,b. < 1-3 Years,0,1
EMP_1756,Hendra Kusuma,HR,2022-06-27,2025-10-16,"7,245,071",2.7,2.1,11.4,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_1757,Putri Wijaya,Customer Support,2023-11-30,2024-08-05,"8,952,232",3.3,2.1,11.2,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1758,Dewi Lestari,Marketing,2024-09-22,2025-06-12,"12,469,448",5.0,4.3,8.0,Active,2024,5,b. < 1-3 Years,0,1
EMP_1759,Putri Hidayat,Engineering,2021-10-31,,"9,412,221",2.7,4.5,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_1760,Kartika Pratama,Sales,2022-01-15,2024-02-04,"11,621,522",4.3,3.9,7.7,Active,2022,4,c. < 3-5 Year,0,1
EMP_1761,Kartika Pratama,Customer Support,2020-03-02,2022-03-12,"8,308,723",2.1,4.6,9.1,Active,2020,5,d. > 5 Years,0,1
EMP_1762,Putri Santoso,Customer Support,2023-10-14,,"7,838,360",2.8,3.6,9.9,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1763,Sari Pratama,Customer Support,2022-06-30,2023-10-20,"6,521,768",2.3,3.7,9.2,Active,2022,4,b. < 1-3 Years,0,1
EMP_1764,Dewi Lestari,Customer Support,2021-08-30,2024-05-13,"11,957,622",3.9,4.2,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_1765,Wati Lestari,Operations,2024-07-10,2025-11-18,"8,593,231",3.6,2.4,11.7,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1766,Citra Permana,Marketing,2024-08-06,,"7,886,663",2.9,4.1,7.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_1767,Wati Wijaya,Engineering,2023-05-11,2024-07-16,"10,323,329",4.1,1.9,11.4,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_1768,Putri Santoso,Finance,2018-09-11,,"12,834,703",3.8,3.7,10.9,Active,2018,4,d. > 5 Years,0,1
EMP_1769,Kartika Lestari,Finance,2019-05-31,,"11,384,399",3.7,3.2,8.9,Active,2019,4,d. > 5 Years,0,1
EMP_1770,Budi Pratama,HR,2024-06-02,2025-02-06,"7,808,891",2.9,3.4,8.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1771,Maya Kusuma,Customer Support,2024-03-30,2025-05-04,"7,984,314",3.5,4.1,8.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_1772,Joko Permana,Finance,2022-01-31,2025-01-22,"9,831,904",3.0,4.9,7.1,Active,2022,5,c. < 3-5 Year,0,1
EMP_1773,Kartika Lestari,Sales,2023-09-06,2024-04-02,"8,270,237",3.3,2.6,11.3,Active,2023,3,b. < 1-3 Years,0,1
EMP_1774,Maya Wijaya,Customer Support,2020-01-25,2022-06-12,"11,283,512",4.1,5.0,7.5,Active,2020,5,d. > 5 Years,0,1
EMP_1775,Lina Lestari,Engineering,2018-02-07,2020-12-24,"9,343,672",2.5,4.0,7.6,Active,2018,4,d. > 5 Years,0,1
EMP_1776,Omar Hidayat,Finance,2023-04-26,2024-03-08,"11,229,961",4.3,3.9,7.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_1777,Indah Santoso,Engineering,2022-03-06,2025-06-28,"11,240,504",4.4,3.7,9.7,Active,2022,4,c. < 3-5 Year,0,1
EMP_1778,Budi Pratama,Customer Support,2024-01-08,,"8,874,477",3.4,2.5,11.9,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1779,Sari Wijaya,Sales,2018-11-21,,"13,133,935",3.8,5.0,8.8,Active,2018,5,d. > 5 Years,0,1
EMP_1780,Indah Nugroho,Sales,2022-08-01,2023-12-30,"10,402,222",3.9,5.0,7.4,Active,2022,5,b. < 1-3 Years,0,1
EMP_1781,Budi Lestari,HR,2020-10-26,,"12,197,102",4.3,4.0,8.7,Active,2020,4,c. < 3-5 Year,0,1
EMP_1782,Maya Pratama,Finance,2024-03-19,2025-11-08,"9,467,311",3.9,3.4,11.9,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_1783,Eko Santoso,Operations,2024-04-02,2025-01-26,"9,718,004",3.5,4.9,8.3,Active,2024,5,b. < 1-3 Years,0,1
EMP_1784,Indah Pratama,Engineering,2022-10-25,,"10,192,642",4.0,3.0,10.3,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_1785,Gita Santoso,Engineering,2019-07-28,2020-12-04,"13,756,177",4.8,4.4,8.4,Active,2019,5,d. > 5 Years,0,1
EMP_1786,Putri Santoso,Finance,2022-12-01,2024-07-10,"10,653,225",4.3,3.6,10.3,Active,2022,4,b. < 1-3 Years,0,1
EMP_1787,Fitri Nugroho,Sales,2018-05-06,,"13,961,652",4.5,3.4,8.9,Active,2018,4,d. > 5 Years,0,1
EMP_1788,Putri Permana,Operations,2018-02-21,2018-12-22,"12,873,954",4.4,3.3,10.0,Active,2018,4,d. > 5 Years,0,1
EMP_1789,Budi Kusuma,Marketing,2020-03-07,,"12,175,004",3.8,2.2,11.9,Resigned,2020,3,d. > 5 Years,1,1
EMP_1790,Eko Kusuma,HR,2020-07-28,2022-05-09,"11,941,216",4.6,5.0,7.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_1791,Dewi Santoso,Operations,2022-06-12,2025-10-08,"9,477,380",2.9,4.7,7.3,Active,2022,5,b. < 1-3 Years,0,1
EMP_1792,Indah Kusuma,Marketing,2022-01-12,,"10,318,237",3.3,4.3,9.7,Active,2022,5,c. < 3-5 Year,0,1
EMP_1793,Citra Nugroho,HR,2020-06-09,2024-01-11,"8,729,485",2.3,3.8,10.4,Active,2020,4,c. < 3-5 Year,0,1
EMP_1794,Kartika Lestari,Operations,2024-09-06,,"8,913,754",3.6,3.2,9.6,Active,2024,4,b. < 1-3 Years,0,1
EMP_1795,Maya Hidayat,HR,2023-12-02,2024-11-04,"12,045,389",4.7,2.4,10.5,Active,2023,3,b. < 1-3 Years,0,1
EMP_1796,Kartika Nugroho,HR,2019-06-29,2020-07-27,"9,800,023",2.8,2.8,10.4,Resigned,2019,3,d. > 5 Years,1,1
EMP_1797,Citra Hidayat,Operations,2020-10-31,,"7,813,564",2.4,3.2,11.2,Active,2020,4,c. < 3-5 Year,0,1
EMP_1798,Fitri Lestari,Sales,2024-05-15,2025-01-27,"11,971,347",4.9,3.3,10.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1799,Fitri Lestari,Sales,2023-10-19,2024-06-05,"10,470,948",4.1,2.0,11.6,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_1800,Dewi Pratama,Sales,2020-07-31,,"6,844,513",2.0,3.0,10.5,Active,2020,3,c. < 3-5 Year,0,1
EMP_1801,Dewi Pratama,Engineering,2023-09-12,2025-11-11,"10,323,862",4.0,3.1,11.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_1802,Dewi Pratama,HR,2018-12-09,2020-06-28,"11,405,381",3.1,3.9,7.5,Active,2018,4,d. > 5 Years,0,1
EMP_1803,Sari Kusuma,Marketing,2020-09-26,2021-09-15,"11,817,841",3.8,4.9,7.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_1804,Sari Wijaya,Sales,2021-07-13,2025-04-28,"9,455,250",2.9,2.1,11.0,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1805,Andi Nugroho,Customer Support,2022-07-14,2023-01-17,"9,646,011",3.1,4.0,8.4,Active,2022,4,b. < 1-3 Years,0,1
EMP_1806,Maya Nugroho,Customer Support,2018-11-02,2019-08-03,"12,065,838",3.3,3.2,10.3,Resigned,2018,4,d. > 5 Years,1,1
EMP_1807,Andi Hidayat,Marketing,2021-05-10,2022-05-09,"12,394,916",4.1,1.9,12.0,Resigned,2021,2,c. < 3-5 Year,1,1
EMP_1808,Omar Permana,Engineering,2022-06-22,2024-06-21,"11,350,226",4.3,5.0,7.2,Active,2022,5,b. < 1-3 Years,0,1
EMP_1809,Sari Lestari,Finance,2022-09-16,2024-11-06,"9,840,502",3.7,3.8,9.7,Active,2022,4,b. < 1-3 Years,0,1
EMP_1810,Fitri Hidayat,HR,2023-02-24,2025-02-13,"7,736,405",2.7,3.6,9.8,Active,2023,4,b. < 1-3 Years,0,1
EMP_1811,Dewi Nugroho,HR,2023-06-11,2024-02-20,"8,258,855",3.1,2.9,11.0,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1812,Citra Nugroho,Finance,2018-04-06,2020-01-30,"10,650,778",2.4,4.7,7.4,Active,2018,5,d. > 5 Years,0,1
EMP_1813,Lina Nugroho,Customer Support,2023-11-09,2024-11-14,"7,908,833",3.1,2.7,11.9,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1814,Tono Permana,Sales,2018-10-26,2021-05-02,"10,253,769",3.0,1.8,11.9,Resigned,2018,2,d. > 5 Years,1,1
EMP_1815,Joko Santoso,Operations,2019-07-20,2022-03-14,"12,473,056",3.8,4.9,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_1816,Sari Wijaya,Marketing,2019-01-12,2022-11-04,"10,176,597",3.2,3.3,9.2,Active,2019,4,d. > 5 Years,0,1
EMP_1817,Putri Permana,HR,2024-08-03,,"6,589,814",2.2,3.6,11.4,Active,2024,4,b. < 1-3 Years,0,1
EMP_1818,Lina Kusuma,Sales,2019-03-08,2021-08-13,"12,194,247",4.0,4.5,9.4,Active,2019,5,d. > 5 Years,0,1
EMP_1819,Rina Wijaya,Engineering,2024-06-25,,"10,530,281",4.5,2.8,9.5,Active,2024,3,b. < 1-3 Years,0,1
EMP_1820,Budi Santoso,Operations,2022-06-24,,"10,680,597",4.1,4.9,9.1,Active,2022,5,b. < 1-3 Years,0,1
EMP_1821,Gita Wijaya,Marketing,2023-04-10,2025-03-05,"7,540,137",2.5,4.2,10.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_1822,Indah Pratama,Engineering,2018-12-31,2022-05-22,"9,948,726",2.5,4.3,8.3,Active,2018,5,d. > 5 Years,0,1
EMP_1823,Nia Santoso,Finance,2024-01-31,2025-08-15,"5,098,498",2.0,4.6,7.3,Active,2024,5,b. < 1-3 Years,0,1
EMP_1824,Budi Santoso,Engineering,2024-06-10,2024-12-07,"10,150,482",3.8,4.5,9.3,Active,2024,5,b. < 1-3 Years,0,1
EMP_1825,Citra Permana,Sales,2022-10-17,,"12,365,483",4.6,5.0,8.8,Active,2022,5,b. < 1-3 Years,0,1
EMP_1826,Omar Pratama,Customer Support,2024-05-21,,"5,977,890",2.1,4.7,7.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_1827,Andi Pratama,Finance,2020-11-16,2021-11-08,"12,968,153",4.6,3.2,10.9,Resigned,2020,4,c. < 3-5 Year,1,1
EMP_1828,Joko Lestari,Customer Support,2019-07-31,2022-12-30,"11,257,514",3.4,3.0,9.8,Active,2019,3,d. > 5 Years,0,1
EMP_1829,Lina Wijaya,HR,2020-11-19,,"9,602,634",3.4,4.4,9.1,Active,2020,5,c. < 3-5 Year,0,1
EMP_1830,Rina Wijaya,Finance,2020-04-08,2023-10-12,"9,159,487",2.2,3.6,10.9,Resigned,2020,4,d. > 5 Years,1,1
EMP_1831,Kartika Pratama,Sales,2021-12-11,2025-11-10,"9,865,851",3.2,4.5,7.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1832,Lina Nugroho,Marketing,2023-11-17,2025-01-17,"8,989,029",3.0,4.7,7.8,Active,2023,5,b. < 1-3 Years,0,1
EMP_1833,Indah Hidayat,Engineering,2022-10-25,2024-12-15,"10,299,746",3.6,3.3,12.0,Active,2022,4,b. < 1-3 Years,0,1
EMP_1834,Rina Lestari,HR,2021-05-28,2023-09-06,"11,902,422",4.4,3.3,11.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1835,Joko Hidayat,Sales,2024-01-22,,"7,906,916",3.0,3.8,11.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_1836,Maya Permana,Finance,2021-10-06,2024-04-18,"12,254,949",4.9,3.9,8.0,Active,2021,4,c. < 3-5 Year,0,1
EMP_1837,Wati Pratama,HR,2021-09-27,2024-01-19,"7,767,578",2.3,3.1,10.1,Resigned,2021,4,c. < 3-5 Year,1,1
EMP_1838,Wati Santoso,Sales,2019-02-13,2020-03-04,"11,308,161",3.4,1.8,11.7,Active,2019,2,d. > 5 Years,0,1
EMP_1839,Andi Wijaya,Marketing,2021-04-23,2024-04-18,"10,461,156",4.0,2.7,10.4,Active,2021,3,c. < 3-5 Year,0,1
EMP_1840,Maya Permana,Sales,2021-07-14,2023-07-12,"10,610,010",4.1,4.3,10.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_1841,Eko Wijaya,Finance,2021-07-09,2025-03-08,"8,567,289",3.1,5.0,7.1,Active,2021,5,c. < 3-5 Year,0,1
EMP_1842,Budi Santoso,Marketing,2019-03-31,2020-10-05,"13,508,584",4.7,2.9,11.8,Active,2019,3,d. > 5 Years,0,1
EMP_1843,Indah Nugroho,Operations,2021-10-23,,"9,447,865",2.8,4.3,9.5,Active,2021,5,c. < 3-5 Year,0,1
EMP_1844,Eko Nugroho,HR,2024-03-05,,"8,672,224",3.1,3.3,9.9,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_1845,Hendra Santoso,Engineering,2018-02-09,2020-03-19,"15,053,828",4.9,4.1,8.1,Active,2018,5,d. > 5 Years,0,1
EMP_1846,Gita Santoso,Engineering,2021-02-10,2021-10-12,"12,545,012",4.6,5.0,7.2,Active,2021,5,c. < 3-5 Year,0,1
EMP_1847,Joko Santoso,Engineering,2024-02-02,,"8,754,236",3.8,3.6,11.8,Active,2024,4,b. < 1-3 Years,0,1
EMP_1848,Wati Wijaya,HR,2022-01-11,2023-11-20,"12,826,369",4.7,2.9,9.8,Active,2022,3,c. < 3-5 Year,0,1
EMP_1849,Citra Pratama,Engineering,2022-07-28,2023-02-19,"10,350,650",3.9,4.4,9.9,Active,2022,5,b. < 1-3 Years,0,1
EMP_1850,Sari Pratama,Engineering,2024-02-18,2025-03-28,"7,828,076",3.4,3.8,10.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_1851,Rina Kusuma,Operations,2019-05-29,2021-02-13,"12,495,955",4.0,2.5,11.2,Active,2019,3,d. > 5 Years,0,1
EMP_1852,Lina Lestari,Engineering,2018-01-12,2021-02-03,"11,966,194",3.1,2.6,11.2,Resigned,2018,3,d. > 5 Years,1,1
EMP_1853,Fitri Permana,Customer Support,2018-02-15,,"9,936,928",2.6,3.5,8.6,Active,2018,4,d. > 5 Years,0,1
EMP_1854,Joko Santoso,Finance,2024-01-10,,"9,705,499",3.7,5.0,7.9,Active,2024,5,b. < 1-3 Years,0,1
EMP_1855,Eko Lestari,Customer Support,2020-06-25,2021-07-05,"8,707,723",2.2,3.2,10.9,Active,2020,4,c. < 3-5 Year,0,1
EMP_1856,Nia Pratama,Marketing,2020-09-27,,"12,367,464",4.3,3.4,9.8,Active,2020,4,c. < 3-5 Year,0,1
EMP_1857,Andi Wijaya,Engineering,2018-12-29,2021-12-22,"9,192,231",2.7,2.5,10.1,Active,2018,3,d. > 5 Years,0,1
EMP_1858,Kartika Nugroho,Marketing,2024-04-23,2025-07-25,"9,444,274",3.4,3.0,9.8,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1859,Tono Hidayat,Marketing,2019-11-18,2021-08-31,"13,366,894",4.9,4.6,9.1,Active,2019,5,d. > 5 Years,0,1
EMP_1860,Andi Wijaya,Finance,2022-02-24,2023-09-09,"7,296,163",2.2,3.3,11.9,Active,2022,4,c. < 3-5 Year,0,1
EMP_1861,Eko Pratama,Finance,2019-04-15,,"9,700,226",3.0,5.0,8.1,Active,2019,5,d. > 5 Years,0,1
EMP_1862,Gita Hidayat,Operations,2019-11-21,,"13,380,507",4.4,2.5,10.3,Active,2019,3,d. > 5 Years,0,1
EMP_1863,Rina Santoso,HR,2024-06-04,2025-12-06,"5,556,686",2.0,3.5,9.8,Active,2024,4,b. < 1-3 Years,0,1
EMP_1864,Rina Hidayat,Sales,2024-01-03,2024-09-22,"11,245,643",4.2,4.7,8.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_1865,Putri Wijaya,Operations,2019-01-21,2022-06-12,"7,780,920",2.1,3.6,10.8,Active,2019,4,d. > 5 Years,0,1
